text,sentiment
kalau jokowi sudah tak kuat untuk sejahterakan rakyat dan malah sengsarakan rakyat turun saja pulang sana ke solo sialan luh netizen emosinya sudah di ubun ubun,0
selama kesehatan masyarakat belum dijamin bpjs pak pak din udah berjuang apa kebanyakan komenar tanpa memberi solusi anak kecil juga bisa pak,0
hemm logika dungu yang naik itu kelas satu dan kelas dua drun yang kelas tiga ga naik yang gratis tetep gratis ngook lu gobloknya ga ketulungan di jadiin bumper orang kaya yang ga mau bayar bpjs tapi banyak ikut asuransi kesehatan swasta belajar lagi lah malas ngetweet ma kedunsayan akut,0
iya si udin ngamuk din syamsuddin tuduh rezim jokowi melakukan kezaliman terhadap rakyat ada kenaikan iuran bpjs kesehatan berpotensi menjadikan masyarakat tidak patuh kepada pemerintah,0
bahasanya hebat banget kok malah rakyat yang harus selamatkan bpjs terus dimana peran negara dan pemerintah untuk menyelamatkan rakyatnya serba terbalik,0
bagi kaum togok dungu ini adalah suatu kemajuan tentunya harus dibela  dibangga banggakan,0
 hancur karena salah milih pimpinan tamat,0
ini anggota dpr ri dapil mana yaa bahasanya lugas tajam dan tepat menyampaikan aspirasi rakyat jika anggaran kesehatan triliunan namun kenapa malah iuran bpjs kesehatan di naikkan lalu haruskah anggota dewan diam meng amini lawan,0
kalau salah kelola kenapa harus rakyat yang jadi korban dengan ada kenaikan iuran bpjs kesehatan,0
dalihnya pemerintah itu masalah urgensi kalo gk di tambal sekarang gak bisa hidup lagi tuh bpjs makanya untuk menyanggah itu belum ada data yang rinci dari yang kontra pemerintah dah mengakui ada mafia kesehatan ya memang belum keliatan tindakannya memberantas itu,0
lah iyalah mampu bayar iuran bpjs kelas satu kan dibayar pensayasa sebagai tunjangan kesehatan buzze rp nya,0
yang goblok bego itu kamu kamu ga bs baca apalagi mengerti apa yang tertulis dalam aturan kenaikan bpjs kesehatan itu bodoh kamu,0
sedih sih dok sampai sejauh ini pelayanan kesehatan masih di kapitalisasi huhu bpjs atau enggak sama berat,0
kalau pengangguran bagaimana mau bayar bpjs nya kalau gk kerja dan menjadi peserta ketenagakerjaan mas jika tidak mau ikut dalam program bpjs masih ad asuransi atau jaminan kesehatan lain seperti kartu indonesia sehat skm jugaa bisa pengangguran kok dijadikan contoh,0
buahahaha iyain aja deh bpjs kesehatan dan ketenagakerjaan aja dianggap konteks yang sama padahal sama sekali berbeda contoh pengangguran dy bs jd pesertanya bpjs kesehatan tapi ga bs jd peserta bpjs ketenagakerjaan hahaha,0
pak jokowi jangan sok tau usil dan sok menasehati deh ini urusan pemerintahan bpjs itu bertanggung jawab langsung kepada presiden bukan kepada anda pak jokowi,0
ga sanggup mundur itu perintah konstitusi jokowi bpjs kesehatan defisit karena salah kelola,0
pale lu peduli sesama lu sama circle lu aja tidak peduli sama tenaga kesehatan dan rakyat yang kena imbas naiknya bpjs sembako bbm situ sehat mikir dong kalo punya otak,0
ra mashok ngerti ra mengatasnamakan negara padahal poinnya mo nyindir rakyat ujung nya rakyat dikambing hitamkan lah dengan embel kesehatan di masa pandemi hasyu pemerintah ngotak dikit kaya dah duit harus dibagi buat kebutuhan lain juga kok ya mentok bpjs tok,0
pemalakan itu yang hanya kalian yang merasa tapi banyak masyarakat yang bersyukur dengan adanya bpjs jaminan kesehatan mereka terjamin kita mungkin belum menggunakan tapi banyak mereka yang membutuhkan yang naik cuma kelas satu dan dua kelas tiga pemerintah malah memberikan subsidi,0
cukai rokok yang sebesar gunung bromo di suntik buat dana partai dan bumn yang siap di buat proyek proyek untuk dapat jatah uang pejabat buat kesehatan dan bpjs terpaksa memeras rakyat negara luar biasa bodoh,0
pantesan orang baik naikin bpjs kesehatan lagi ternyata ketuanya mahkamah agung yang menurunkan bpjs kesehatan telah pensiun dan tentunya diganti dengan yang baru sucks,0
selalu saja rakyat yang dirugikan dari sebuah kebijakan yang salah arah vangke ramai ramai warga tolak kenaikan iuran bpjs kesehatan,0
kader partai korupsi sok mau bela rakyat karena kenaikan iuran bpjs padahal isi otaknya cuma lupis dan koleksi bini muda dasar manusia munafik bangst,0
naikan iuran bpjs itu buat perbaiki layanan dan kualitas kesehatan rakyat atau badan penyelenggara nya bpjs yang defisit rakyat yang diminta nutupin masih kurang meras uang rakyat percuma kalian digaji ga bisa menghadirkan keadilan dan kesejahteraan bagi rakyat,0
yang jahat itu kau zon kalau kau memang corong suara rakyat seharusnya kau dukung lagi yang menikmati bpjs itu masyarakat kecil zon masyarakat kecil kelas tiga seperti saya tidak keberatan dan naikpun tidak seberapa tetapi kami bisa mendapatkan fasilitas kesehatan,0
kata ketua mui yang dl bpjs kesehatan haram tapi sekarang mbalelo jaman jaman berbahaya waspadalah,0
sadar ga sih tidak semua peserta kelas satu dan dua itu orang kaya orang yang benar kaya tidak pake bpjs mrk punya asuransi kesehatan dengan fasilitas kamar vvip yang mahal berempati sedikitlah pd rakyat nggak sanggup bayar iuran bpjs menkeu nyuruh turun kelas,0
licik dong bahwa bpjs adalah jaminan sosial nasional kesehatan era ini gak mampu mengelola dg baik sehingga diakali agar pakai asuransi lain,0
kalo lu memang beneran mampu harusnya g usah ikut bpjs mampu kok masih minta jaminan kesehatan sok mampu itu namanya pura pura bahagia nih,0
praktis bpjs kesehatan gak akan ramai kalau servicing nya bener perangkat rumah sakit sampai keramahan pegawai benahi jangan lebih banyak bayar makin kurang pelayanan gitu aja kok pake bodoh,0
bohong jika mengatakan jkn dan bpjs adalah jaminan kesehatan adanya adalah kapitalisasi di bidang kesehatan kebutuhan pokok yang seharusnya menjadi kewajiban pemerintah malah rakyat sendiri yang bayar dengan sistem pemalakan pula,0
bpjs adalah bentuk lepas tangan pemerintah terhadap kewajibannya menyediakan layanan kesehatan terhadap warga negaranya beginilah bila kapitalisme diterapkan semua serba dikapitalisasi dimana hubungan negara dan rakyatnya dibangun diatas hubungan bisnis,0
pamor jokowi dianggap akan jatuh gara gara kenaikan iuran bpjs kesehatan udah dari dulu kali pamornya jatuh cuma buzzer rp aja pada masih mengagungkan,0
mending bpjs kesehatan itu di tiadakan saja karna percuma ada kalo hanya menyengsarakan rakyat,0
saya sudah auto bakar kartu bpjs kesehatan udah gak guna tadinya mau bakar yang naikin tarif tapi takut dosa eh sebenarnya gak dosa juga sih mana ada ngebunuh dajjal bisa dosa cuma takut dipenjara aja muak total sama si goblok,0
pola pikir pejabat kok kayak gini oh iya gaji anda aman sih ya walaupun defisit negara hadir cuma buat memeras rakyat kalau orang kaya ga mungkin pake bpjs mereka pakai asuransi kesehatan yang bagus bpjs halah bisa turun kelas orang kaya,0
pemerintah pusat bpjs jika memang tidak mampu kelola asuransi untuk jamin pembiayaan kesehatan rakyat mending ngaku aja ga usah gengsi  malu lah wong nyatanya ga bisa ko kasarnya pekok jangan ngaku pro rakyat kalo urus kesehatan rakyat biar murah aja ga bisa paham,0
apapun alasannya menaikan iuran bpjs di tengah wabah covid ditengah kesulitan ekonomi sebagian besar masyarakat menandakan pemutus kebijakan tidak peduli pd kesulitan rakyatnya berbagai alasan dan klaim pemerintah naikkan iuran bpjs kesehatan,0
bukannya kenaikan bpjs sebelum wabah covid corona cuma digugat dan dimenangkan ma tapi kan masih ada proses hukum yaitu pk yang suk teriak emang kalau ada yang sakit bisa langsung bantuin tuh rakyat contoh gak bener di urus bansos aja gak mampu gimana mau urus kesehatan se indonesia,0
kadrun makin hari makin tolol naikkan iuran bpjs kesehatan jokowi sengaja menyengsarakan rakyat,0
kelas tiga tidak naik rakyat miskin malah di gratiskan mau naikkin citra tapi kurang wawasan ralat neh iuran bpjs kesehatan naik di tengah wabah corona,0
mebel vs dealer pengamat politik rocky gerung perpres yang dijadikan landasan hukum untuk ada kenaikan iuran bpjs kesehatan itu seolah menentang putusan mahkamah agung yang bersifat mengikat,0
ada kenaikan iuran peserta bpjs kesehatan di tengah pandemik adalah kebijakan yang tidak pro rakyat jadi patut di kritik bahkan oleh partai pendukung jangan sampai kebijakan presiden itu dijadikan tolak ukur kepemimpinan pdip di saat musim pemilihan,0
kalau gak mau pake bpjs lu bs pake prudensial atau asuransi kesehatan lainnya kok bebas aja kenapa lu bego sih ya,0
katanya sih bpjs itu naik kan buat gotong royong ngobati orang yang gk mampu bayar kesehatan lah yang gk mampu bayar bpjs siapa dong yang mau patungan buat dia yang sehat malah jd setruk gara gara bayar bpjs,0
peserta bpjs kesehatan yang tidak mendukung perjuangan fraksi pks adalah orang dungu salam akal sehat,0
ngatain bego lu nya juga goblok program buat keluarga tidak mampu itu lu pikir apaan adanya bpjs sampai dengan program menggratiskan biaya kesehatan lu pikir apaan mikir,0
ya gak mungkin lah gak ambil keuntungan dasar bego kayak kita gak pake asuransi kesehatan aja tinggalkan bpjs kalau mahal mending beralih aja ke mandiri in health yang keuangannya sehat dan sudah pasti kalau pakai asuransi mandiri in health kita akan dilayani dengan baik,0
luar biasa katanya mirip khalifah umar kok rakyat dibebani dg kenaikan bpjs kesehatan,0
kenaikan bpjs kesehatan bikin jokowi dalam bahaya besar impeachment di depan mata semoga saja tidak mebertambah penderitaan rakyat,0
kebijakan ada kenaikan iuran bpjs kesehatan yang dilakukan jokowi banyak mendapat sorotan bahkan walikota solo menganggap jokowi menyengsarakan rakyat,0
kenaikan perlu dilakukan demi berlangsungnya operasional dari bpjs kesehatan bajingan toh dana operasional bpjs kesehatan,0
ternyata bpjs kesehatan punya utang jatuh tempo triliunan ke rumah sakit,0
kami tidak butuh pemikir moderen kami butuh pemikir awam contoh bpjs dah jelas bantuan kesehatan dari pemerintah kenapa kamu suruh bayar emang nya kamu jualan bpjs kalo mau jualan sekalian aja gandeng dg pertamina bpjs kelebihan premium,0
meyakinkan gagal menjalankan amanat undang undang adapun undang undang yang dimaksud tersebut adlh melindungi segenap tumpah darah indonesia,0
nah ada yang mulai waras si jokowi nggak mikir rakyat karena dia bukan indonesia,0
naikkan bpjs kesehatan jokowi dinilai tambah sengsarakan rakyat,0
tandanya negara kalau tidak punya uang maka bpjs kesehatan ada kenaikan walau itu jelas melawan hukum ma bukannya mensejahterakan rakyatnya tapi ini justru memeras di tengah ada pandemi covid tuk makan sehari saja sulit,0
mau sehat atau sakit bayar iuran kesehatan apakah cebong setuju dengan kenaikan iuran bpjs atau dalam hati ngamuk tapi di luar tetep hore adakah penyesalan kalian karena salah pilih dia bong,0
ngotot naikkan iuran bpjs kesehatan presiden jokowi pertontonkan tabiat tidak terpuji,0
iuran naik dirut bpjs kesehatan bela si nganu tundang undanguh kan dirut bpjs aja tidak bela rakyat apes banget rakyat indonesia,0
bubarkan saja bpjs kesehatan adapun argumentasi alasannya bpjs kesehatan terbukti secara sah,0
bayar bpjs kesehatan aja masih banyak yang empot empotan sampai nunggak lah ini disuruh nyicil rumah buat di hari tua pula hadeh ngape coba dasar anjing,0
saya tidak pnh blagi anda menolak bpjs inti dari diskusi ini adalah untuk menjelaskan kepada anda selama perpres tidak bertentangan dengan subtansi pengadaan bpjs yang berfungsi untuk memberikan masyarakat bawah akses kesehatan yang memadai seperti pasien dengan asuransi premium,0
apakah ini gurauan uni dikala kita sudah suka iuran bpjs kesehatan batal ada kenaikan dan sudah berkayauatan hukum jangankan untuk bayar bpjs kesehatan banyak buruh yang kena phk tidak bisa memenuhi kebutuhan hidupnya kita ikut bpjs kesehatan tidak bisa keluar keanggotaannya dasar rezim babi makan sampah,0
bubarin aje bpjs kesehatan kembalikan uang rakyat,0
pemimpin yang tak punya hati sudah seharus nya kesehatan rakyat itu menjadi tanggung jawab negara ini malah pemimpin yang di bilang mirip khulafaur rasyidiin menaikan bpjs saat rakyat sedang kesusahan zholiim,0
hahahaha jika ada impeachment nanti ke pak jokowi gara bpjs kesehatan yang patut diduga dan dicurigai prosesor hukum bapak jujur aja saya pilih jokowi waktu capres kemarin berharap seperti kabinet menteri pada periode pertama eh periode kedua menteri nya begini,0
pilihannya ada dua bubarkan bpjs kesehatan atau indonesia bubar,0
nah kalau kepingin cepet turun tuh para tenaga kesehatan mogok kerja aja jangan mau balik kalau bbm ama bpjs belum turun,0
pemimpin yang tak bernurani saat rakyatnya terpuruk dalam menghadapi wabah virus corona iuran bpjs kesehatan ada kenaikan bukannya berpikir untuk meringankan beban rakyatnya disaat situasi spt ini malah mengambil putusan yang tambah menyengsarakan rakyatnya,0
di laman bpjs kesehatan pun jelas setiap warga negara wajib memiliki bpjs kesehatan dan ketika sdh terdaftar tidak bisa berhenti dari keanggotaan kecuali meninggal apa kita harus mati dulu baru diturunkan dana nya zolim dasar,0
ga berharap sakit parah sih tapi kayanya biaya kesehatan ga segitunya opname juga ga habis sampai segitu dan ga tiap tahun juga belum lagi asuransi dr kampus yang bayarnya pake ukt tambah ga make bpjs,0
dulu bpjs adalah harapan kesehatan masyarakat tidak mampu tidak dg saat ini sungguh ironis,0
kondisi sulit yang menjadi alasan kenaikan iuran bpjs kesehatan hanya saja banyak yang pura bodoh pak atau bodoh beneran,0
nah ditambah aturan sekarang telat bayar kena denda waduh malah ogah bayar aku penggratisan biaya kesehatan dari pemerintah dan bpjs sudah tak berzifat sosial gotong royong lagi sudah bersifat sama dengan pajak dan bukan pula berbentuk asuransi yang sehat pun jd terdampak sakit,0
ga semua rakyat indonesia ikutan bpjs yang awalnya pengen ikutan program gotong royong dibidang kesehatan sekarang berasa kejebak cm bs berhenti kalo sudah meninggal kalo ga ngelapor yang meninggal pun ttapi kena tagihan belum lagi harus bayarin punya kk saudara yang pd g mampu kan gila,0
wow bodoh banget seperti nggak pernah makan berita bpjs itu ada dua kesehatan dan ketenagakerjaan,0
tujuan pak sby bpjs untuk gotong royong di bidang kesehatan jadi nominalnya juga tidak memberatkan pesertanya tapi oleh jokowi bpjs di jadikan alat untuk memeras rakyatnya,0
info psbb dicicil dua minggu sekali kalo di total ya dua bulanan lah sampai petugas kesehatan yang baper yang sangat menurunkan derajat dengan hastagnya info bpjs yang kerap pemberi harapan palsu nek turun kaya apa ya viralnya influencer yang otaknya ketinggalan teruslah berkarya dengan kebodohan yah,0
setelah masa bodoh dengan ketetapan hukum mahkamah agung dengan cuek ada kenaikan tarif bpjs kesehatan kemudian berlanjut dengan ini dan yang terburuk masih akan menyusul selanjutnya masih mau untuk memenunggu yang terburuk untuk segera muncul kah masih belum jengah juga,0
bpjs jaminan kesehatan yang ditanggung negara kalo defisit negara lah yang nanggung disekitaran istana bisa buat project gurauan kerja gak genah masa buat bpjs tidak ada uang tolol banget sih dibodohin mulu ama rezim,0
kewajiban pemerintah itu salah satunya menjamin kesehatan jelata bukan membebankan kenaikan bpjs itu beban bukan gotong royong jelata udah disuruh bayar macam pajak baca bukunya john perkins biar tahu kmn perginya pajak di negara berkembang,0
alah kalau masalah gotong royong kesehatan di kampung saya sudah sejak dulu sebelum terbentuk republik tak usah bpjs,0
untuk kesehatan kan tidak apa masak beli rokok bisa bpjs kesehatan naik sedikit paling sebungkus rokok aja mengeluh ya kurangin aja jatah merokok,0
bro anda baca dimana bpjs kesehatan kelas tiga tidak ada kenaikan pak jokowi jangan anda seperti pak jokowi ttd berkas ngak baca dan anda baca tapi ngak dilihat bro jadi pendukung pak jokowi jangan malu in dong,0
benar semua sudah diwakili sama mereka yang enak dan rakyat kebagian mewakili kesusahannya nya apa itu mau tau apa mau tau banget inilah yang diwakili oleh umat bpjs kesehatan kelistrikan api air pupuk dsb itu ditanggung rakyat dengan sebutan hidup harus mandiri,0
